cliente_id,idade,renda_mensal,tempo_conta_meses,num_produtos,tem_cartao_credito,score_credito,respondeu_campanha
1311,65,42398.25,18,5,1,376.2,1
1312,21,11975.14,227,5,1,316.9,1
1313,47,12717.98,81,2,0,813.9,1
1314,28,26102.72,114,4,1,381.3,1
1315,79,38905.03,184,3,0,745.3,0
1316,79,3157.98,24,5,1,752.8,0
1317,47,34973.42,66,5,1,689.8,0
1318,48,32763.56,141,3,1,372.2,0
1319,41,12342.52,62,4,1,667.1,0
1320,72,34386.3,54,3,1,789.0,1
1321,26,47068.98,143,2,1,534.0,1
1322,72,3292.51,197,2,0,527.4,0
1323,20,16662.95,131,3,0,543.6,0
1324,68,22470.66,37,4,1,345.2,1
1325,48,45063.76,37,5,1,790.6,1
1326,57,48150.81,229,2,1,778.1,0
1327,54,22761.65,131,2,1,848.9,0
1328,53,37751.39,191,4,1,621.9,1
1329,41,27051.39,35,2,0,713.2,0
1330,48,27351.36,180,2,1,411.5,1
1331,23,14626.88,215,4,1,667.1,0
1332,19,11630.86,124,3,0,657.4,1
1333,37,15112.26,156,5,0,795.7,1
1334,45,28260.07,222,5,0,756.9,1
1335,28,2428.6,18,2,1,816.2,1
1336,21,45455.2,122,5,1,777.9,1
1337,32,8657.9,164,3,1,777.8,0
1338,23,11784.35,161,2,1,335.0,0
1339,71,26395.53,192,5,1,765.3,1
1340,66,35795.62,154,1,0,634.1,0
1341,47,5690.72,48,1,1,509.2,1
1342,73,16567.04,168,1,1,331.1,0
1343,55,48465.06,17,1,1,672.7,1
1344,68,13854.81,168,1,0,480.5,1
1345,79,16339.46,135,2,1,557.3,0
1346,74,41988.43,57,4,1,675.0,1
1347,19,3460.51,8,4,1,801.5,0
1348,32,23766.05,128,2,1,754.0,0
1349,28,19601.22,117,2,0,547.8,0
1350,25,16512.75,56,3,0,513.3,0
1351,43,14999.28,126,4,0,431.9,0
1352,68,5477.33,159,1,1,504.8,0
1353,62,16426.47,59,2,0,361.1,0
1354,61,3109.57,58,1,0,834.1,1
1355,22,39267.23,140,4,1,615.7,0
1356,23,20513.16,176,5,1,370.3,0
1357,43,22751.29,159,5,0,494.0,0
1358,71,44786.13,108,2,0,600.9,1
1359,21,33244.69,211,3,0,593.1,1
1360,36,1394.9,191,1,0,319.5,0
1361,37,47215.57,74,2,1,823.0,0
1362,50,12620.08,167,3,1,451.5,1
1363,37,6273.1,204,1,0,308.9,0
1364,66,38638.28,148,4,0,342.0,0
1365,29,25523.39,101,5,0,619.1,1
1366,64,22254.76,48,3,1,375.8,0
1367,18,13225.65,233,1,1,322.9,0
1368,43,27826.1,71,2,1,508.8,1
1369,31,14444.85,116,1,0,642.5,0
1370,55,45177.57,182,2,1,361.5,0
1371,54,11545.02,122,5,0,472.3,0
1372,79,44333.4,78,5,0,529.8,0
1373,28,28410.87,203,1,1,387.7,0
1374,80,41595.92,199,1,0,578.3,1
1375,53,35929.45,29,2,1,346.9,0
1376,30,35138.06,202,2,1,325.6,1
1377,60,16892.94,93,3,0,585.9,0
1378,20,12460.95,73,3,0,436.3,1
1379,50,11333.43,100,3,1,352.5,1
1380,23,43002.39,176,1,1,533.2,1
1381,67,41200.91,74,3,1,803.3,0
1382,73,22588.1,211,1,1,698.3,0
1383,27,7487.83,184,5,1,748.6,1
1384,22,19730.36,95,4,1,779.6,1
1385,40,31347.83,17,5,1,834.9,0
1386,27,23265.75,137,1,0,719.8,1
1387,61,39229.27,237,1,1,634.6,1
1388,19,49883.52,97,4,0,501.0,0
1389,30,10365.47,162,2,0,399.9,0
1390,57,23522.89,173,2,1,677.7,1
1391,19,22118.21,216,2,1,847.2,1
1392,37,15920.13,9,3,1,557.0,0
1393,18,10706.68,135,2,1,698.0,0
1394,80,4218.91,144,3,1,572.3,1
1395,54,44468.85,19,3,0,537.6,1
1396,26,21572.59,231,2,0,525.7,1
1397,34,25347.88,134,2,1,577.5,1
1398,26,45930.16,114,4,1,501.8,1
1399,28,39038.23,139,4,1,711.8,0
1400,32,7394.56,125,3,1,780.8,1
1401,41,28705.58,204,4,0,785.6,0
1402,55,22670.36,61,3,0,425.2,1
1403,72,40063.34,42,1,0,792.8,0
1404,52,36487.39,13,3,1,487.9,0
1405,47,34829.88,140,3,1,470.1,1
1406,48,17686.7,85,4,1,699.7,0
1407,66,40443.22,202,1,0,467.6,1
1408,22,3567.17,20,5,0,329.1,0
1409,79,8821.62,50,5,0,505.5,0
1410,77,17445.54,164,5,1,696.8,1
1411,61,4763.56,92,1,0,479.8,0
1412,67,12514.72,88,2,1,646.3,0
1413,31,41677.4,69,1,0,663.1,1
1414,70,47464.33,37,4,1,703.6,0
1415,73,15925.52,140,3,1,793.4,0
1416,28,13961.27,99,3,1,537.9,1
1417,26,14714.74,125,4,1,391.5,1
1418,51,14608.24,168,4,0,475.4,0
1419,29,2760.58,54,3,0,537.7,0
1420,52,46418.9,130,2,0,692.6,1
1421,52,11471.21,178,2,1,307.2,1
1422,18,21580.2,41,2,0,473.7,0
1423,57,1474.66,45,4,1,728.9,0
1424,39,43039.8,103,3,0,669.0,1
1425,77,36826.71,106,3,0,702.5,0
1426,46,47391.05,137,3,1,746.5,0
1427,25,39299.16,190,1,1,730.8,1
1428,28,16371.62,128,1,1,675.2,0
1429,58,13145.79,86,5,0,541.8,1
1430,54,35188.1,47,1,1,841.0,1
1431,31,18841.53,5,2,0,613.0,1
1432,77,28744.54,204,2,0,411.5,1
1433,47,1306.62,1,2,0,461.0,0
1434,52,4032.4,44,2,1,681.5,1
1435,38,27233.03,150,5,0,808.6,0
1436,54,28737.51,38,2,1,398.3,0
1437,22,37821.19,19,4,1,345.3,1
1438,36,7466.3,208,4,0,784.8,1
1439,76,26145.97,159,4,0,803.4,0
1440,31,10527.93,115,1,0,452.0,1
1441,43,5566.61,195,3,0,507.5,0
1442,79,21114.29,87,5,1,663.1,1
1443,21,9003.5,170,4,1,481.5,0
1444,42,11867.32,123,4,1,782.4,0
1445,62,16560.17,82,2,1,359.2,0
1446,59,13710.03,154,4,1,320.9,1
1447,42,5291.97,141,2,1,414.7,0
1448,35,5405.9,58,2,1,457.3,1
1449,57,10469.22,146,3,1,362.1,1
1450,25,3477.4,67,1,1,336.1,0
1451,56,31696.39,122,2,0,715.6,0
1452,57,15079.01,87,2,0,390.4,1
1453,31,14707.55,131,3,1,802.7,1
1454,49,17267.92,55,2,1,502.4,0
1455,68,33477.02,89,5,0,668.8,0
1456,78,43661.06,219,1,0,424.0,0
1457,55,38195.26,58,5,0,432.2,0
1458,50,36648.93,236,4,1,616.1,0
1459,40,24735.17,63,1,0,608.4,0
1460,80,34996.47,91,4,0,722.8,0
1461,32,28085.36,52,2,0,716.8,1
1462,50,11596.28,231,3,0,668.9,1
1463,42,11220.83,217,5,0,547.0,1
1464,34,15523.21,126,4,1,789.9,1
1465,50,45629.33,24,2,0,642.4,1
1466,64,27823.33,72,5,1,844.6,1
1467,72,36961.36,9,5,0,750.7,1
1468,19,17981.38,110,4,0,324.4,0
1469,31,20978.07,165,2,0,476.3,1
1470,70,7152.71,94,3,0,614.5,0
1471,57,9393.45,117,4,0,696.8,0
1472,57,41540.47,83,5,1,602.7,1
1473,68,29657.09,181,5,1,732.4,1
1474,56,17539.09,80,1,1,455.5,0
1475,68,40339.71,152,2,1,401.2,0
1476,23,13079.48,236,1,1,329.7,0
1477,23,48825.6,149,3,1,615.3,0
1478,20,17896.06,100,4,1,678.7,0
1479,24,17528.24,40,5,0,479.4,1
1480,68,16283.68,103,2,1,637.5,0
1481,25,6983.46,239,5,0,328.7,0
1482,59,6445.72,62,1,0,354.6,0
1483,69,32757.15,198,1,1,686.0,0
1484,32,43880.78,69,4,0,502.4,0
1485,64,39735.51,142,2,0,669.2,1
1486,46,7914.27,109,2,1,757.4,0
1487,50,27733.52,170,4,0,768.9,0
1488,69,6173.99,178,1,1,394.7,0
1489,47,3219.44,189,1,0,567.5,0
1490,56,33162.91,4,1,1,703.7,0
1491,44,27222.46,72,5,0,725.7,0
1492,53,5019.16,216,3,1,731.6,1
1493,46,2712.02,203,1,0,425.5,0
1494,55,49498.06,17,3,1,405.9,0
1495,74,2471.05,114,3,0,624.5,0
1496,50,22781.88,85,2,0,707.6,0
1497,78,25726.33,57,4,1,475.5,0
1498,54,6746.73,218,5,0,357.6,0
1499,44,9284.03,107,3,1,694.2,1
1500,72,18238.45,48,5,0,464.8,1
1501,50,38322.12,172,2,0,391.5,0
1502,79,25847.04,173,1,1,381.2,1
1503,21,32257.19,219,3,0,473.2,0
1504,39,49273.55,208,4,1,626.0,0
1505,19,38632.27,218,2,0,497.1,1
1506,27,22283.71,117,5,0,311.4,0
1507,22,22875.65,161,1,0,353.3,0
1508,76,31319.83,31,5,0,459.8,1
1509,27,33602.9,112,4,1,662.8,1
1510,50,25534.84,47,3,1,354.2,0
1511,71,32598.2,134,4,0,608.4,1
1512,55,2153.09,108,5,0,365.9,1
1513,30,22051.52,72,5,1,416.4,1
1514,48,14667.97,71,4,0,394.7,1
1515,64,7329.55,162,4,1,337.0,0
1516,53,5877.78,108,4,0,669.2,1
1517,62,30556.42,53,1,0,554.9,0
1518,41,26656.43,142,5,1,757.1,1
1519,69,13425.62,16,2,0,354.4,0
1520,73,24076.55,171,1,1,379.6,1
1521,32,25119.38,116,1,1,468.6,0
1522,46,10555.44,73,1,1,721.2,0
1523,25,32952.56,74,2,1,468.2,0
1524,22,39265.05,81,4,1,524.6,0
1525,46,39781.71,12,5,1,465.9,0
1526,64,30521.02,128,3,0,344.1,0
1527,21,26070.29,70,3,1,816.7,1
1528,29,3989.35,147,5,1,601.7,0
1529,62,15103.73,235,2,0,733.3,1
1530,19,5570.3,41,3,1,662.1,0
1531,44,48227.33,181,1,0,582.8,0
1532,48,7618.93,157,3,1,349.3,0
1533,68,8437.0,198,5,1,653.5,1
1534,68,44589.25,59,1,1,385.5,0
1535,53,47252.49,89,3,0,527.9,1
1536,53,38525.62,192,5,0,646.0,1
1537,43,1264.84,24,2,1,730.2,1
1538,60,1065.97,217,5,1,676.8,1
1539,44,19526.94,144,2,0,669.3,0
1540,22,8026.37,180,1,0,382.0,0
1541,37,1900.92,80,5,0,490.4,0
1542,28,23739.27,134,4,1,323.6,0
1543,79,47210.03,165,4,0,695.7,0
1544,27,16867.16,213,4,0,823.9,0
1545,57,33395.89,132,4,0,445.3,0
1546,55,32959.53,226,4,0,348.2,1
1547,23,13302.93,92,2,0,561.6,0
1548,25,32870.84,166,5,0,771.2,0
1549,40,11404.36,169,1,0,603.6,0
1550,64,6978.36,92,4,1,325.7,0
1551,43,35367.78,81,4,0,835.8,1
1552,63,6558.6,142,1,1,755.8,1
1553,60,49848.55,71,1,1,372.4,0
1554,29,9989.17,214,4,0,807.0,1
1555,43,30112.95,179,2,1,547.9,1
1556,30,21157.35,65,1,1,504.5,0
1557,57,7192.93,221,5,0,553.6,0
1558,79,2364.35,52,5,1,759.0,1
1559,35,31513.88,223,2,0,662.7,0
1560,42,40531.12,30,3,0,332.6,0
1561,50,42258.77,185,2,0,826.7,0
1562,64,24652.96,207,4,0,381.3,0
1563,57,39095.32,210,3,0,710.1,1
1564,77,33969.51,99,4,0,649.9,1
1565,60,36488.47,158,5,0,403.1,1
1566,29,25137.35,98,1,1,393.9,0
1567,61,32037.18,42,4,0,778.7,1
1568,53,40470.77,139,5,1,530.8,1
1569,65,20496.32,27,2,0,660.0,1
1570,21,40492.97,152,4,0,577.2,1
1571,22,30008.83,227,5,0,700.0,1
1572,73,9129.15,167,1,1,563.6,0
1573,54,2209.52,72,4,1,458.1,0
1574,25,18774.93,18,5,1,499.9,1
1575,80,27788.12,77,4,1,772.5,0
1576,59,42151.2,45,1,1,557.4,0
1577,66,7246.8,216,4,1,417.4,0
1578,45,40210.11,115,4,0,814.0,1
1579,48,43287.44,87,5,0,738.1,0
1580,75,8383.69,140,3,1,330.6,0
1581,26,42728.12,177,4,1,849.4,0
1582,71,49581.22,222,3,1,682.2,1
1583,68,36615.1,159,2,1,388.1,1
1584,46,39453.71,92,4,1,430.4,1
1585,31,49726.35,22,3,0,680.8,0
1586,57,30668.58,172,2,0,728.9,1
1587,58,16086.43,92,5,0,431.5,0
1588,39,42039.01,192,4,0,441.3,1
1589,28,31109.8,77,5,0,468.9,0
1590,40,29478.58,25,2,0,628.9,1
1591,18,13428.14,108,5,0,394.5,0
1592,63,38060.38,179,5,0,357.3,0
1593,54,5001.7,238,1,1,673.4,1
1594,38,46290.07,135,2,1,728.5,1
1595,43,16965.35,109,5,0,575.5,0
1596,63,7260.96,134,3,0,500.1,1
1597,53,22675.96,24,2,0,537.6,0
1598,71,3081.03,19,1,1,513.6,0
1599,40,34546.68,83,4,1,828.0,0
1600,74,45232.57,228,5,0,722.4,0
1601,18,42025.89,115,3,1,414.4,0
1602,80,7241.1,9,1,0,511.3,0
1603,71,7187.29,112,2,0,599.2,0
1604,72,40858.29,164,5,0,637.1,1
1605,68,46288.46,102,1,0,557.5,1
1606,57,23572.82,168,1,0,745.6,1
1607,32,25449.58,221,3,1,722.2,0
1608,38,16594.84,152,4,0,577.8,1
1609,64,44818.99,48,4,0,769.9,0
1610,26,32600.24,191,4,0,713.1,1
1611,70,15124.33,69,2,0,728.2,0
1612,26,15640.36,181,1,1,826.0,1
1613,27,44668.8,182,2,0,446.6,1
1614,69,1668.07,170,1,0,447.2,1
1615,74,16813.6,119,3,1,788.9,1
1616,70,28163.48,45,3,0,724.7,0
1617,43,8262.66,125,2,0,809.6,0
1618,58,5512.84,218,2,0,334.7,0
1619,52,40948.54,14,3,0,645.3,0
1620,80,44825.82,231,5,1,379.5,0
1621,69,41356.71,157,4,0,577.1,1
1622,42,45040.61,134,4,0,385.7,0
1623,43,28102.49,135,3,1,370.4,1
1624,28,40800.65,37,4,0,306.7,0
1625,55,19818.09,53,5,0,646.6,0
1626,19,33647.13,18,5,1,497.5,1
1627,24,49452.94,215,1,0,357.9,0
1628,35,12060.66,236,2,1,477.6,1
1629,44,20105.09,38,4,0,392.9,0
1630,51,24522.32,187,5,1,817.9,0
1631,44,7762.76,129,2,0,476.0,0
1632,34,4970.89,196,2,0,483.7,0
1633,60,41656.42,44,1,1,761.9,1
1634,76,48862.92,47,2,0,656.3,0
1635,61,20831.53,35,2,1,690.6,0
1636,76,5294.84,215,3,1,649.8,0
1637,68,4224.78,219,1,1,820.4,1
1638,71,44674.59,60,1,1,413.9,0
1639,41,23726.9,90,4,0,844.0,0
1640,42,16681.34,52,2,1,757.0,1
1641,24,24346.6,8,4,0,623.9,0
1642,69,16596.9,107,5,0,664.3,1
1643,23,24962.75,208,2,1,656.9,1
1644,70,43118.26,169,5,1,332.1,1
1645,41,30022.77,131,3,0,419.9,0
1646,50,35038.03,224,2,1,828.8,0
1647,66,18868.86,197,4,0,593.9,0
1648,46,37186.79,212,4,1,508.1,1
1649,80,33664.24,142,2,0,719.1,1
1650,60,6858.54,96,4,0,588.5,0
1651,39,29059.5,26,2,1,307.2,0
1652,43,13580.43,111,1,0,704.9,0
1653,45,40400.69,198,4,0,702.7,1
1654,67,21870.95,123,2,1,390.8,0
1655,38,49739.52,186,2,1,826.2,0
1656,66,5532.52,228,4,1,423.1,0
1657,24,39237.05,168,1,1,551.8,0
1658,34,34011.38,51,4,1,363.1,0
1659,37,38607.44,123,2,0,631.8,0
1660,58,16068.96,5,1,0,506.5,0
1661,66,25110.67,77,5,1,494.2,0
1662,37,40028.92,160,3,0,754.8,1
1663,71,12394.53,208,4,0,305.3,0
1664,39,12075.63,1,2,0,738.9,0
1665,45,28001.5,205,1,0,614.3,1
1666,80,26654.62,182,1,0,842.4,0
1667,78,14830.86,11,5,1,624.2,0
1668,57,15605.71,181,4,1,330.5,0
1669,66,14614.41,8,1,0,327.9,0
1670,24,38804.09,153,5,0,785.7,1
1671,18,32943.14,168,2,1,762.7,0
1672,49,41788.44,32,5,1,490.2,1
1673,30,48798.18,216,4,1,639.9,0
1674,47,24234.05,28,5,1,569.3,1
1675,40,4268.0,206,1,0,831.9,0
1676,68,3356.52,237,1,1,822.5,0
1677,76,15487.59,131,3,1,841.1,1
1678,73,46694.68,228,5,0,776.5,0
1679,36,26637.44,128,2,1,800.3,1
1680,79,14317.54,219,4,1,419.5,0
1681,49,20559.17,212,3,1,757.1,0
1682,47,30331.16,239,5,1,689.9,0
1683,46,32994.53,207,2,1,829.5,0
1684,66,8542.06,62,3,0,614.2,1
1685,62,48874.55,27,1,0,346.8,1
1686,46,27693.84,45,4,0,628.6,0
1687,47,7648.73,105,5,0,677.6,0
1688,33,44788.13,92,2,0,421.2,1
1689,57,4657.28,25,1,1,516.8,1
1690,36,45479.04,234,3,1,629.2,1
1691,35,49831.72,189,4,1,505.8,1
1692,18,35321.16,44,3,1,506.2,0
1693,31,38751.91,238,3,1,373.2,0
1694,68,17527.84,225,2,1,817.4,0
1695,64,47137.27,174,1,1,712.8,1
1696,67,26955.98,142,5,1,300.7,1
1697,19,36887.03,136,2,1,721.1,0
1698,71,46281.28,176,4,1,706.9,0
1699,45,48783.82,142,3,1,305.4,1
1700,66,41827.01,193,4,1,503.3,1
1701,67,15847.86,80,2,1,633.7,1
1702,47,48360.83,82,2,0,549.0,0
1703,55,31777.86,135,5,1,727.9,0
1704,68,46601.48,207,3,0,534.0,1
1705,80,34129.15,88,2,1,384.6,0
1706,21,16054.71,177,4,1,837.0,1
1707,18,19131.2,127,5,1,433.1,1
1708,25,27973.12,55,4,0,694.7,0
1709,46,39710.73,141,3,0,378.7,0
1710,72,16581.15,201,5,1,481.0,0
1711,56,29406.83,184,5,1,543.1,0
1712,20,17935.62,56,5,1,405.7,0
1713,49,40972.7,15,1,1,547.5,0
1714,27,23869.68,185,5,0,386.4,0
1715,27,4759.42,58,4,0,607.5,1
1716,36,9136.57,163,4,1,665.0,0
1717,63,3994.13,88,3,0,334.3,1
1718,51,25465.84,97,2,0,779.1,0
1719,77,6210.53,144,2,1,401.8,1
1720,50,6592.86,8,1,1,423.9,0
1721,40,47111.36,221,5,1,663.7,1
1722,72,43760.1,215,1,0,557.8,0
1723,45,23152.24,173,3,1,574.7,1
1724,49,49304.46,223,3,0,370.5,0
1725,67,1009.14,40,2,1,743.2,1
1726,24,31084.99,182,3,1,639.4,1
1727,46,31204.98,14,5,0,374.5,1
1728,25,23414.71,187,4,0,505.7,0
1729,18,20450.45,222,3,0,745.7,1
1730,74,23313.77,53,1,0,612.6,0
1731,72,21333.06,231,5,0,359.8,0
1732,20,36794.13,127,3,0,505.0,0
1733,41,7632.42,155,3,1,433.5,0
1734,40,10684.32,175,5,0,584.6,0
1735,76,9845.39,80,3,0,763.8,0
1736,80,13861.06,115,4,1,539.9,0
1737,78,26737.66,134,2,0,538.3,1
1738,25,6449.23,55,5,0,797.9,1
1739,71,43540.3,225,1,1,616.9,1
1740,74,15570.72,44,3,1,611.4,1
1741,64,8964.36,18,2,1,444.1,0
1742,54,34105.44,16,1,0,634.2,0
1743,20,2866.23,12,1,1,616.8,0
1744,68,31378.46,148,4,0,518.3,1
1745,50,35211.72,45,2,1,844.9,0
1746,45,11530.91,192,5,0,785.0,0
1747,64,3056.24,232,2,1,712.3,1
1748,25,18818.62,187,2,1,595.5,0
1749,51,5831.12,93,1,1,554.1,0
1750,52,6707.41,222,4,0,401.7,1
1751,49,13458.8,218,4,0,468.2,0
1752,41,15477.93,22,2,1,725.7,1
1753,31,26968.55,97,2,1,549.6,1
1754,49,34241.2,231,3,1,785.2,0
1755,73,30045.78,47,1,1,381.4,0
1756,63,8269.66,29,5,0,579.6,0
1757,60,9432.22,214,5,1,655.8,1
1758,33,44059.69,45,4,1,584.3,0
1759,21,28359.26,77,1,0,789.1,1
1760,69,43626.95,9,4,0,844.3,0
1761,54,19205.78,24,5,1,363.7,0
1762,71,31105.6,15,2,1,371.5,0
1763,38,26659.51,164,1,0,371.7,0
1764,31,16637.05,13,1,0,674.6,0
1765,48,24025.85,91,3,1,505.0,1
1766,72,25622.05,172,2,0,703.3,0
1767,65,10837.78,101,2,0,523.0,0
1768,35,16435.51,71,4,1,645.2,0
1769,24,39779.08,200,1,1,723.4,1
1770,27,45873.62,229,4,0,601.5,1
1771,24,18629.91,233,2,1,596.7,1
1772,50,16041.64,206,3,1,348.5,0
1773,40,10564.66,122,1,1,525.9,0
1774,38,34246.07,76,2,1,600.2,0
1775,36,16831.89,164,3,1,554.1,1
1776,65,49399.73,116,5,0,795.4,0
1777,78,16958.56,61,2,0,798.6,1
1778,36,20312.67,232,5,1,752.1,1
1779,53,30563.38,209,4,1,506.4,1
1780,46,40282.53,168,5,1,694.5,0
1781,77,24006.41,221,2,0,517.4,0
1782,35,21710.15,126,5,0,427.9,1
1783,19,49786.25,155,1,0,488.6,0
1784,18,1514.19,1,2,0,339.0,1
1785,64,44858.2,162,3,1,482.5,1
1786,22,8307.9,68,5,1,553.4,1
1787,37,39510.34,88,1,0,825.5,1
1788,28,31278.65,21,4,0,472.4,0
1789,59,17750.52,161,4,1,796.3,0
1790,80,43819.87,135,5,1,425.9,1
1791,19,1632.45,193,4,1,405.0,1
1792,20,12107.84,233,3,1,585.4,1
1793,40,28777.75,3,2,1,669.9,1
1794,72,18225.57,236,1,0,324.4,0
1795,29,30908.5,51,5,1,421.6,1
1796,37,2181.4,79,4,0,550.6,0
1797,22,6706.49,95,2,0,482.1,0
1798,54,7227.72,182,3,1,691.9,1
1799,55,10274.9,208,4,0,581.1,0
1800,47,23507.24,202,4,0,388.2,1
1801,26,37854.31,221,1,1,792.0,1
1802,51,45371.4,123,3,0,461.1,0
1803,70,41933.25,187,3,1,702.1,1
1804,61,10647.51,6,5,1,729.0,1
1805,52,22616.38,157,1,0,829.7,1
1806,69,10771.17,17,5,1,574.2,0
1807,75,13959.12,117,1,1,638.7,0
1808,39,25673.8,60,3,0,484.2,0
1809,61,4337.34,150,1,1,673.0,0
1810,41,11690.54,152,1,0,554.9,0
1811,34,46833.53,125,1,0,540.7,1
1812,27,23839.7,81,2,1,770.5,1
1813,47,22823.94,85,2,0,327.6,0
1814,73,1713.79,51,3,1,785.1,1
1815,76,13122.59,178,1,0,768.6,1
1816,63,43448.33,139,3,1,578.5,1
1817,40,9066.79,184,2,1,569.6,1
1818,49,21341.12,71,1,0,499.0,0
1819,34,1702.21,170,5,0,846.8,1
1820,67,24438.44,39,2,1,361.1,1
1821,68,2030.03,69,2,1,624.6,1
1822,34,41160.87,236,2,0,674.9,1
1823,31,41417.83,48,1,1,813.9,1
1824,26,39599.37,125,4,1,729.1,1
1825,57,14884.84,57,5,0,654.1,1
1826,19,42024.62,21,5,0,364.2,0
1827,62,27606.91,82,3,1,505.6,1
1828,42,19316.6,99,1,0,376.4,0
1829,56,31641.17,148,2,0,784.7,1
1830,26,1604.71,15,4,1,712.3,1
1831,71,8005.08,69,1,0,716.6,1
1832,39,37372.38,205,1,0,658.7,0
1833,60,12963.92,179,4,1,578.9,0
1834,63,30302.45,76,2,0,382.5,1
1835,21,19870.03,62,1,1,481.3,0
1836,43,42885.48,119,5,0,375.3,1
1837,75,47668.35,213,5,0,698.7,1
1838,46,44294.67,37,4,1,388.1,0
1839,62,14260.38,134,2,0,686.2,1
1840,51,10513.98,199,4,0,680.7,1
1841,40,24247.31,26,1,0,552.6,0
1842,54,1359.37,234,5,0,374.4,0
1843,28,2264.66,240,3,0,473.1,0
1844,23,28111.24,8,4,0,476.1,0
1845,35,26502.02,201,3,1,685.2,0
1846,38,49734.52,219,3,0,362.6,0
1847,59,10890.25,4,5,0,756.0,1
1848,53,13647.09,21,4,1,718.6,0
1849,58,6563.49,159,3,1,402.5,0
1850,55,45959.61,149,1,1,695.5,1
1851,51,39112.75,232,2,0,667.7,0
1852,34,41294.62,25,2,1,711.5,1
1853,54,45235.43,231,5,1,403.9,1
1854,42,26720.1,143,4,0,386.7,1
1855,55,23108.47,163,4,1,430.1,1
1856,75,17189.18,177,2,0,501.2,0
1857,29,29871.52,43,1,0,736.5,1
1858,40,23259.64,169,2,0,705.9,0
1859,70,23126.71,37,2,0,809.0,0
1860,59,46909.47,185,4,0,332.2,0
1861,39,49217.54,42,3,1,306.4,0
1862,38,40027.74,175,1,0,684.5,1
1863,44,38081.15,92,4,1,453.6,0
1864,74,34347.35,61,2,0,483.7,1
1865,48,9137.67,142,3,1,600.7,1
1866,23,3896.19,68,1,0,356.3,0
1867,44,34845.59,53,5,0,653.5,0
1868,57,36710.52,84,1,0,478.8,0
1869,51,3301.68,34,1,1,648.0,0
1870,29,46474.54,76,2,1,758.7,0
1871,62,5465.89,97,2,1,394.1,1
1872,74,15009.13,152,5,0,812.0,0
1873,70,33947.1,148,5,0,591.9,1
1874,24,9323.76,197,5,1,807.6,1
1875,27,3715.38,230,4,0,414.3,0
1876,62,17226.18,30,4,1,632.5,1
1877,34,38532.61,88,2,0,522.1,1
1878,43,21270.26,235,2,1,725.8,1
1879,38,32995.67,232,5,1,633.2,1
1880,45,29401.34,7,4,0,572.0,0
1881,79,2088.71,36,3,1,802.1,1
1882,75,49438.46,38,4,0,507.4,0
1883,63,3029.98,208,2,0,421.0,0
1884,19,48422.33,52,4,0,634.5,0
1885,77,27943.34,143,2,1,643.2,1
1886,71,48194.79,174,5,1,541.5,1
1887,60,6622.93,151,5,1,567.6,1
1888,18,25030.02,140,5,0,827.8,0
1889,68,9305.7,221,3,0,703.0,1
1890,70,3497.77,172,3,1,360.8,0
1891,53,31258.93,240,2,0,416.7,0
1892,68,11181.39,143,1,0,836.6,0
1893,43,29797.15,93,3,1,699.6,1
1894,46,6505.86,237,2,1,803.3,1
1895,38,17267.34,107,4,0,467.1,0
1896,28,39300.0,126,5,0,708.0,1
1897,57,22415.52,49,5,1,692.7,0
1898,28,31759.53,21,5,1,462.1,1
1899,53,32725.44,15,2,0,602.9,0
1900,66,42344.0,14,5,0,645.1,0
1901,76,16921.22,42,3,0,564.6,0
1902,56,34677.48,236,4,1,754.9,1
1903,57,48119.17,208,5,0,758.1,1
1904,52,36781.92,15,2,0,767.8,0
1905,71,25003.65,234,4,0,741.9,0
1906,51,31905.15,63,5,0,568.4,1
1907,72,37244.46,196,1,0,509.8,0
1908,64,31001.51,27,5,0,757.3,0
1909,41,1817.11,215,3,1,569.6,0
1910,71,10543.9,93,4,1,435.5,0
1911,39,40712.94,105,3,1,579.0,0
1912,22,14359.88,53,1,0,378.0,0
1913,73,36846.54,52,1,1,680.4,1
1914,50,19233.89,63,3,0,484.8,1
1915,75,26572.33,201,4,0,443.4,1
1916,53,4330.69,181,1,0,826.1,0
1917,64,9880.05,57,1,0,727.3,0
1918,37,47902.65,120,5,0,732.9,1
1919,36,44616.76,52,2,1,643.0,1
1920,52,32961.48,107,1,1,761.5,1
1921,69,23522.59,43,4,1,717.5,0
1922,60,34112.3,135,4,0,629.3,0
1923,34,31311.9,117,5,1,828.6,0
1924,79,28859.06,170,4,0,405.4,1
1925,76,3899.68,4,5,1,818.9,0
1926,62,32007.33,197,1,1,520.8,1
1927,60,38677.08,133,1,1,590.6,0
1928,51,49710.0,203,1,1,367.5,1
1929,26,1542.85,233,1,1,597.1,1
1930,43,36778.5,220,2,1,636.2,1
1931,19,29017.68,80,2,0,848.7,0
1932,70,22268.56,41,1,0,836.4,0
1933,26,7250.94,222,4,0,831.5,1
1934,26,21045.17,132,5,0,491.6,1
1935,57,18364.48,2,3,0,845.2,0
1936,34,15838.66,238,5,1,550.5,1
1937,18,36813.1,195,3,0,768.5,1
1938,42,35335.55,149,3,0,419.0,1
1939,78,29861.98,198,1,0,578.2,0
1940,60,46994.58,43,3,0,831.3,1
1941,57,18142.86,82,1,0,820.9,0
1942,59,12946.29,108,2,0,676.1,0
1943,42,33139.26,197,4,0,738.8,1
